trial_key,subject_id,cross_subject_split,condition_category,condition_id,condition_name,repetition,release_status,exclusion_reason,relative_path,amg_rows,semg_rows,motion_rows,common_duration_s,auditory_cue_record_available,auditory_cue_event_count,auditory_cue_onsets_s_relative_to_shared_trial_origin,auditory_cue_used_for_benchmark_alignment
user13|functional_action|left_lunge|A2,user13,train,functional_action,left_lunge,Left Lunge,A2,released,,data/trials/user13/functional_action/left_lunge/A2.npz,22766.0,14229.0,1281.0,14.22846293449402,True,3.0,"[1.758542776107788,5.801786661148071,9.837404727935791]",False
user13|functional_action|left_lunge|A3,user13,train,functional_action,left_lunge,Left Lunge,A3,released,,data/trials/user13/functional_action/left_lunge/A3.npz,22731.0,14207.0,1279.0,14.206897020339966,True,3.0,"[1.746232032775879,5.780754089355469,9.767645120620728]",False
user13|functional_action|left_lunge|A4,user13,train,functional_action,left_lunge,Left Lunge,A4,released,,data/trials/user13/functional_action/left_lunge/A4.npz,22785.0,14240.0,1282.0,14.240793704986572,True,3.0,"[1.8469367027282715,5.884244680404663,9.920280694961548]",False
user13|functional_action|quiet_sit|A1,user13,train,functional_action,quiet_sit,Quiet Sit,A1,released,,data/trials/user13/functional_action/quiet_sit/A1.npz,22763.0,14226.0,1281.0,14.226471424102783,True,3.0,"[1.7805392742156982,5.840068340301514,9.78751516342163]",False
user13|functional_action|quiet_sit|A2,user13,train,functional_action,quiet_sit,Quiet Sit,A2,released,,data/trials/user13/functional_action/quiet_sit/A2.npz,22665.0,14166.0,1275.0,14.165647268295288,True,3.0,"[1.7218983173370361,5.764644145965576,9.79923415184021]",False
user13|functional_action|quiet_sit|A3,user13,train,functional_action,quiet_sit,Quiet Sit,A3,released,,data/trials/user13/functional_action/quiet_sit/A3.npz,22662.0,14163.0,1275.0,14.163525819778442,True,3.0,"[1.7448198795318604,5.783193826675415,9.827830791473389]",False
user13|functional_action|quiet_sit|A4,user13,train,functional_action,quiet_sit,Quiet Sit,A4,released,,data/trials/user13/functional_action/quiet_sit/A4.npz,22663.0,14165.0,1275.0,14.16472053527832,True,3.0,"[1.809098482131958,5.856013536453247,9.806284427642822]",False
user13|functional_action|quiet_stand|A1,user13,train,functional_action,quiet_stand,Quiet Stand,A1,released,,data/trials/user13/functional_action/quiet_stand/A1.npz,22680.0,14175.0,1276.0,14.175472736358644,True,3.0,"[1.7683985233306885,5.811272621154785,9.847957611083984]",False
user13|functional_action|quiet_stand|A2,user13,train,functional_action,quiet_stand,Quiet Stand,A2,released,,data/trials/user13/functional_action/quiet_stand/A2.npz,22819.0,14263.0,1284.0,14.262229681015016,True,3.0,"[1.760253667831421,5.786962509155273,9.82778263092041]",False
user13|functional_action|quiet_stand|A3,user13,train,functional_action,quiet_stand,Quiet Stand,A3,released,,data/trials/user13/functional_action/quiet_stand/A3.npz,22767.0,14229.0,1281.0,14.229075908660889,True,3.0,"[1.75956392288208,5.794958829879761,9.833194971084595]",False
user13|functional_action|quiet_stand|A4,user13,train,functional_action,quiet_stand,Quiet Stand,A4,released,,data/trials/user13/functional_action/quiet_stand/A4.npz,22678.0,14173.0,1276.0,14.173611879348757,True,3.0,"[1.9272589683532715,5.979196786880493,9.920707941055298]",False
user13|functional_action|single_leg_stance|A1,user13,train,functional_action,single_leg_stance,Single-leg Stance,A1,released,,data/trials/user13/functional_action/single_leg_stance/A1.npz,22906.0,14315.0,1289.0,14.3158597946167,True,3.0,"[1.797292709350586,5.838911771774292,9.884055614471436]",False
user13|functional_action|single_leg_stance|A2,user13,train,functional_action,single_leg_stance,Single-leg Stance,A2,released,,data/trials/user13/functional_action/single_leg_stance/A2.npz,22699.0,14187.0,1277.0,14.186918497085571,True,3.0,"[1.8797023296356201,5.919201374053955,9.961400508880615]",False
user13|functional_action|single_leg_stance|A3,user13,train,functional_action,single_leg_stance,Single-leg Stance,A3,released,,data/trials/user13/functional_action/single_leg_stance/A3.npz,22692.0,14182.0,1277.0,14.18244218826294,True,3.0,"[1.6979882717132568,5.7411651611328125,9.787505149841309]",False
user13|functional_action|single_leg_stance|A4,user13,train,functional_action,single_leg_stance,Single-leg Stance,A4,released,,data/trials/user13/functional_action/single_leg_stance/A4.npz,22666.0,14166.0,1275.0,14.166105270385742,True,3.0,"[1.819080114364624,5.852441072463989,9.911245107650757]",False
user13|functional_action|stair_ascent|A1,user13,train,functional_action,stair_ascent,Stair Ascent,A1,released,,data/trials/user13/functional_action/stair_ascent/A1.npz,22715.0,14197.0,1278.0,14.196967124938965,True,3.0,"[1.7659881114959717,5.797477960586548,9.850595951080322]",False
user13|functional_action|stair_ascent|A2,user13,train,functional_action,stair_ascent,Stair Ascent,A2,released,,data/trials/user13/functional_action/stair_ascent/A2.npz,22634.0,14146.0,1273.0,14.146434307098389,True,3.0,"[1.7492790222167969,5.7841291427612305,9.841603994369507]",False
user13|functional_action|stair_ascent|A3,user13,train,functional_action,stair_ascent,Stair Ascent,A3,released,,data/trials/user13/functional_action/stair_ascent/A3.npz,22826.0,14267.0,1284.0,14.266313076019289,True,3.0,"[1.7645418643951416,5.791670799255371,9.845064878463745]",False
user13|functional_action|stair_ascent|A4,user13,train,functional_action,stair_ascent,Stair Ascent,A4,released,,data/trials/user13/functional_action/stair_ascent/A4.npz,22635.0,14147.0,1274.0,14.146636486053469,True,3.0,"[1.7491192817687988,5.789825439453125,9.835355281829834]",False
user13|functional_action|stand_sit_transition|A1,user13,train,functional_action,stand_sit_transition,Stand-sit transition,A1,released,,data/trials/user13/functional_action/stand_sit_transition/A1.npz,22837.0,14273.0,1285.0,14.273014783859251,True,3.0,"[1.8099148273468018,5.843083620071411,9.897793769836426]",False
user13|functional_action|stand_sit_transition|A2,user13,train,functional_action,stand_sit_transition,Stand-sit transition,A2,released,,data/trials/user13/functional_action/stand_sit_transition/A2.npz,22666.0,14166.0,1275.0,14.165804386138916,True,3.0,"[1.7192902565002441,5.757222414016724,9.806618452072144]",False
user13|functional_action|stand_sit_transition|A3,user13,train,functional_action,stand_sit_transition,Stand-sit transition,A3,released,,data/trials/user13/functional_action/stand_sit_transition/A3.npz,22808.0,14255.0,1283.0,14.25491428375244,True,3.0,"[1.7774381637573242,5.828492164611816,9.778374195098877]",False
user13|functional_action|stand_sit_transition|A4,user13,train,functional_action,stand_sit_transition,Stand-sit transition,A4,released,,data/trials/user13/functional_action/stand_sit_transition/A4.npz,22624.0,14140.0,1273.0,14.140330791473389,True,3.0,"[1.7589387893676758,5.790096759796143,9.750699758529663]",False
user13|functional_action|vertical_jump|A1,user13,train,functional_action,vertical_jump,Vertical Jump,A1,released,,data/trials/user13/functional_action/vertical_jump/A1.npz,22626.0,14141.0,1273.0,14.141130447387695,True,3.0,"[1.8000493049621582,5.843015193939209,9.834928274154663]",False
user13|functional_action|vertical_jump|A2,user13,train,functional_action,vertical_jump,Vertical Jump,A2,released,,data/trials/user13/functional_action/vertical_jump/A2.npz,22622.0,14139.0,1273.0,14.138677597045898,True,3.0,"[1.7747056484222412,5.812451601028442,9.868058443069458]",False
user13|functional_action|vertical_jump|A3,user13,train,functional_action,vertical_jump,Vertical Jump,A3,released,,data/trials/user13/functional_action/vertical_jump/A3.npz,22810.0,14256.0,1283.0,14.255874156951904,True,3.0,"[1.800455093383789,5.845914125442505,9.89111614227295]",False
user13|functional_action|vertical_jump|A4,user13,train,functional_action,vertical_jump,Vertical Jump,A4,released,,data/trials/user13/functional_action/vertical_jump/A4.npz,22714.0,14197.0,1278.0,14.196269750595093,True,3.0,"[1.7906126976013184,5.827742576599121,9.871370553970337]",False
user13|treadmill_walking|treadmill_walking_1_kmh|A1,user13,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A1,released,,data/trials/user13/treadmill_walking/treadmill_walking_1_kmh/A1.npz,22646.0,14154.0,1274.0,14.153756141662598,True,3.0,"[1.7145369052886963,5.750969886779785,9.80737590789795]",False
user13|treadmill_walking|treadmill_walking_1_kmh|A2,user13,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A2,released,,data/trials/user13/treadmill_walking/treadmill_walking_1_kmh/A2.npz,22683.0,14177.0,1276.0,14.176875352859495,True,3.0,"[1.9240813255310059,5.967789173126221,10.011813163757324]",False
user13|treadmill_walking|treadmill_walking_1_kmh|A3,user13,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A3,released,,data/trials/user13/treadmill_walking/treadmill_walking_1_kmh/A3.npz,22639.0,14150.0,1274.0,14.149320602416992,True,3.0,"[2.0390002727508545,6.08944845199585,10.049683332443237]",False
user13|treadmill_walking|treadmill_walking_1_kmh|A4,user13,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A4,released,,data/trials/user13/treadmill_walking/treadmill_walking_1_kmh/A4.npz,22646.0,14154.0,1274.0,14.153802871704102,True,3.0,"[1.7740726470947266,5.812459707260132,9.856931686401367]",False
user13|treadmill_walking|treadmill_walking_2_kmh|A1,user13,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A1,released,,data/trials/user13/treadmill_walking/treadmill_walking_2_kmh/A1.npz,22763.0,14227.0,1281.0,14.22676920890808,True,3.0,"[1.7898390293121338,5.824985027313232,9.868604898452759]",False
user13|treadmill_walking|treadmill_walking_2_kmh|A2,user13,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A2,released,,data/trials/user13/treadmill_walking/treadmill_walking_2_kmh/A2.npz,22708.0,14192.0,1278.0,14.192288875579834,True,3.0,"[2.025927782058716,6.063078880310059,10.102386713027954]",False
user13|treadmill_walking|treadmill_walking_2_kmh|A3,user13,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A3,released,,data/trials/user13/treadmill_walking/treadmill_walking_2_kmh/A3.npz,22583.0,14115.0,1271.0,14.114683389663696,True,3.0,"[1.7855224609375,5.826048374176025,9.86952543258667]",False
user13|treadmill_walking|treadmill_walking_2_kmh|A4,user13,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A4,released,,data/trials/user13/treadmill_walking/treadmill_walking_2_kmh/A4.npz,22661.0,14163.0,1275.0,14.1631977558136,True,3.0,"[1.7289016246795654,5.773303508758545,9.80537748336792]",False
user13|treadmill_walking|treadmill_walking_3_kmh|A1,user13,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A1,released,,data/trials/user13/treadmill_walking/treadmill_walking_3_kmh/A1.npz,22655.0,14159.0,1275.0,14.159070014953612,True,3.0,"[1.8559989929199219,5.898975849151611,9.947403907775879]",False
user13|treadmill_walking|treadmill_walking_3_kmh|A2,user13,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A2,released,,data/trials/user13/treadmill_walking/treadmill_walking_3_kmh/A2.npz,23001.0,14376.0,1294.0,14.375821113586426,True,3.0,"[2.0446889400482178,6.088850021362305,10.13729190826416]",False
user13|treadmill_walking|treadmill_walking_3_kmh|A3,user13,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A3,released,,data/trials/user13/treadmill_walking/treadmill_walking_3_kmh/A3.npz,22684.0,14177.0,1276.0,14.177171230316162,True,3.0,"[1.783588171005249,5.818252086639404,9.84921407699585]",False
user13|treadmill_walking|treadmill_walking_3_kmh|A4,user13,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A4,released,,data/trials/user13/treadmill_walking/treadmill_walking_3_kmh/A4.npz,22626.0,14141.0,1273.0,14.141729593276978,True,3.0,"[1.721872329711914,5.771798372268677,9.716428518295288]",False
user13|treadmill_walking|treadmill_walking_4_kmh|A1,user13,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A1,released,,data/trials/user13/treadmill_walking/treadmill_walking_4_kmh/A1.npz,22751.0,14219.0,1280.0,14.219253540039062,True,3.0,"[1.7715303897857666,5.808128356933594,9.854207515716553]",False
user13|treadmill_walking|treadmill_walking_4_kmh|A2,user13,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A2,released,,data/trials/user13/treadmill_walking/treadmill_walking_4_kmh/A2.npz,22617.0,14136.0,1273.0,14.13601279258728,True,3.0,"[1.7411634922027588,5.782723665237427,9.824760675430298]",False
user13|treadmill_walking|treadmill_walking_4_kmh|A3,user13,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A3,released,,data/trials/user13/treadmill_walking/treadmill_walking_4_kmh/A3.npz,22663.0,14165.0,1275.0,14.164374589920044,True,3.0,"[1.7293825149536133,5.766894578933716,9.812649488449097]",False
user13|treadmill_walking|treadmill_walking_4_kmh|A4,user13,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A4,released,,data/trials/user13/treadmill_walking/treadmill_walking_4_kmh/A4.npz,22636.0,14148.0,1274.0,14.147718906402588,True,3.0,"[1.7423748970031738,5.809070825576782,9.755124807357788]",False
user13|treadmill_walking|treadmill_walking_5_kmh|A1,user13,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A1,released,,data/trials/user13/treadmill_walking/treadmill_walking_5_kmh/A1.npz,22626.0,14141.0,1273.0,14.14092469215393,True,3.0,"[1.7732176780700684,5.818540811538696,9.863105773925781]",False
user13|treadmill_walking|treadmill_walking_5_kmh|A2,user13,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A2,released,,data/trials/user13/treadmill_walking/treadmill_walking_5_kmh/A2.npz,22634.0,14146.0,1274.0,14.146541833877563,True,3.0,"[1.7799468040466309,5.828553676605225,9.778053760528564]",False
user13|treadmill_walking|treadmill_walking_5_kmh|A3,user13,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A3,released,,data/trials/user13/treadmill_walking/treadmill_walking_5_kmh/A3.npz,22761.0,14226.0,1281.0,14.225485801696776,True,3.0,"[1.777709722518921,5.822704553604126,9.868730545043945]",False
user13|treadmill_walking|treadmill_walking_5_kmh|A4,user13,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A4,released,,data/trials/user13/treadmill_walking/treadmill_walking_5_kmh/A4.npz,22645.0,14153.0,1274.0,14.153420209884644,True,3.0,"[1.7448081970214844,5.789771318435669,9.832144260406494]",False
user14|functional_action|deadlift|A1,user14,train,functional_action,deadlift,Deadlift,A1,released,,data/trials/user14/functional_action/deadlift/A1.npz,22548.0,14093.0,1268.0,14.09215497970581,False,0.0,[],False
user14|functional_action|deadlift|A2,user14,train,functional_action,deadlift,Deadlift,A2,released,,data/trials/user14/functional_action/deadlift/A2.npz,22323.0,13951.0,1256.0,13.951696634292604,False,0.0,[],False
user14|functional_action|deadlift|A3,user14,train,functional_action,deadlift,Deadlift,A3,released,,data/trials/user14/functional_action/deadlift/A3.npz,22402.0,14002.0,1261.0,14.00159764289856,False,0.0,[],False
user14|functional_action|deadlift|A4,user14,train,functional_action,deadlift,Deadlift,A4,released,,data/trials/user14/functional_action/deadlift/A4.npz,22348.0,13967.0,1257.0,13.967701196670532,False,0.0,[],False
user14|functional_action|deep_squat|A1,user14,train,functional_action,deep_squat,Deep Squat,A1,released,,data/trials/user14/functional_action/deep_squat/A1.npz,22165.0,13854.0,1247.0,13.853419065475464,False,0.0,[],False
user14|functional_action|deep_squat|A2,user14,train,functional_action,deep_squat,Deep Squat,A2,released,,data/trials/user14/functional_action/deep_squat/A2.npz,22284.0,13927.0,1254.0,13.927226543426514,False,0.0,[],False
user14|functional_action|deep_squat|A3,user14,train,functional_action,deep_squat,Deep Squat,A3,released,,data/trials/user14/functional_action/deep_squat/A3.npz,22225.0,13890.0,1250.0,13.890042781829834,False,0.0,[],False
user14|functional_action|deep_squat|A4,user14,train,functional_action,deep_squat,Deep Squat,A4,released,,data/trials/user14/functional_action/deep_squat/A4.npz,22318.0,13948.0,1256.0,13.948644399642944,False,0.0,[],False
user14|functional_action|forward_lunge|A1,user14,train,functional_action,forward_lunge,Forward Lunge,A1,released,,data/trials/user14/functional_action/forward_lunge/A1.npz,22419.0,14012.0,1261.0,14.011775970458984,False,0.0,[],False
user14|functional_action|forward_lunge|A2,user14,train,functional_action,forward_lunge,Forward Lunge,A2,released,,data/trials/user14/functional_action/forward_lunge/A2.npz,22445.0,14028.0,1263.0,14.028021097183228,False,0.0,[],False
user14|functional_action|forward_lunge|A3,user14,train,functional_action,forward_lunge,Forward Lunge,A3,released,,data/trials/user14/functional_action/forward_lunge/A3.npz,22348.0,13967.0,1258.0,13.96741795539856,False,0.0,[],False
user14|functional_action|forward_lunge|A4,user14,train,functional_action,forward_lunge,Forward Lunge,A4,released,,data/trials/user14/functional_action/forward_lunge/A4.npz,22273.0,13921.0,1253.0,13.920623302459717,False,0.0,[],False
user14|functional_action|heel_raise|A1,user14,train,functional_action,heel_raise,Heel Raise,A1,released,,data/trials/user14/functional_action/heel_raise/A1.npz,22357.0,13973.0,1258.0,13.972785234451294,False,0.0,[],False
user14|functional_action|heel_raise|A2,user14,train,functional_action,heel_raise,Heel Raise,A2,released,,data/trials/user14/functional_action/heel_raise/A2.npz,22359.0,13975.0,1258.0,13.974284410476685,False,0.0,[],False
user14|functional_action|heel_raise|A3,user14,train,functional_action,heel_raise,Heel Raise,A3,released,,data/trials/user14/functional_action/heel_raise/A3.npz,22399.0,14000.0,1260.0,13.999647617340088,False,0.0,[],False
user14|functional_action|heel_raise|A4,user14,train,functional_action,heel_raise,Heel Raise,A4,released,,data/trials/user14/functional_action/heel_raise/A4.npz,22252.0,13908.0,1252.0,13.907583236694336,False,0.0,[],False
user14|functional_action|left_lunge|A1,user14,train,functional_action,left_lunge,Left Lunge,A1,released,,data/trials/user14/functional_action/left_lunge/A1.npz,22294.0,13935.0,1254.0,13.934213638305664,False,0.0,[],False
user14|functional_action|left_lunge|A2,user14,train,functional_action,left_lunge,Left Lunge,A2,released,,data/trials/user14/functional_action/left_lunge/A2.npz,22384.0,13990.0,1260.0,13.989773511886597,False,0.0,[],False
user14|functional_action|left_lunge|A3,user14,train,functional_action,left_lunge,Left Lunge,A3,released,,data/trials/user14/functional_action/left_lunge/A3.npz,22415.0,14009.0,1261.0,14.009605884552002,False,0.0,[],False
user14|functional_action|left_lunge|A4,user14,train,functional_action,left_lunge,Left Lunge,A4,released,,data/trials/user14/functional_action/left_lunge/A4.npz,22376.0,13985.0,1259.0,13.984835386276243,False,0.0,[],False
user14|functional_action|quiet_sit|A1,user14,train,functional_action,quiet_sit,Quiet Sit,A1,released,,data/trials/user14/functional_action/quiet_sit/A1.npz,22350.0,13970.0,1258.0,13.969311475753784,False,0.0,[],False
user14|functional_action|quiet_sit|A2,user14,train,functional_action,quiet_sit,Quiet Sit,A2,released,,data/trials/user14/functional_action/quiet_sit/A2.npz,22435.0,14022.0,1262.0,14.02182650566101,False,0.0,[],False
user14|functional_action|quiet_sit|A3,user14,train,functional_action,quiet_sit,Quiet Sit,A3,released,,data/trials/user14/functional_action/quiet_sit/A3.npz,22229.0,13894.0,1251.0,13.893239736557009,False,0.0,[],False
user14|functional_action|quiet_sit|A4,user14,train,functional_action,quiet_sit,Quiet Sit,A4,released,,data/trials/user14/functional_action/quiet_sit/A4.npz,22354.0,13971.0,1258.0,13.970916986465454,False,0.0,[],False
user14|functional_action|quiet_stand|A1,user14,train,functional_action,quiet_stand,Quiet Stand,A1,released,,data/trials/user14/functional_action/quiet_stand/A1.npz,22774.0,14233.0,1281.0,14.233614444732666,False,0.0,[],False
user14|functional_action|quiet_stand|A2,user14,train,functional_action,quiet_stand,Quiet Stand,A2,released,,data/trials/user14/functional_action/quiet_stand/A2.npz,22545.0,14090.0,1269.0,14.090635538101196,False,0.0,[],False
user14|functional_action|quiet_stand|A3,user14,train,functional_action,quiet_stand,Quiet Stand,A3,released,,data/trials/user14/functional_action/quiet_stand/A3.npz,22516.0,14072.0,1267.0,14.072081327438354,False,0.0,[],False
user14|functional_action|quiet_stand|A4,user14,train,functional_action,quiet_stand,Quiet Stand,A4,released,,data/trials/user14/functional_action/quiet_stand/A4.npz,22481.0,14051.0,1265.0,14.05086350440979,False,0.0,[],False
user14|functional_action|single_leg_stance|A1,user14,train,functional_action,single_leg_stance,Single-leg Stance,A1,released,,data/trials/user14/functional_action/single_leg_stance/A1.npz,22406.0,14004.0,1261.0,14.003751277923584,False,0.0,[],False
user14|functional_action|single_leg_stance|A2,user14,train,functional_action,single_leg_stance,Single-leg Stance,A2,released,,data/trials/user14/functional_action/single_leg_stance/A2.npz,22328.0,13955.0,1256.0,13.954901933670044,False,0.0,[],False
user14|functional_action|single_leg_stance|A3,user14,train,functional_action,single_leg_stance,Single-leg Stance,A3,released,,data/trials/user14/functional_action/single_leg_stance/A3.npz,22250.0,13906.0,1252.0,13.906160593032835,False,0.0,[],False
user14|functional_action|single_leg_stance|A4,user14,train,functional_action,single_leg_stance,Single-leg Stance,A4,released,,data/trials/user14/functional_action/single_leg_stance/A4.npz,22472.0,14045.0,1265.0,14.045207738876345,False,0.0,[],False
user14|functional_action|stair_ascent|A1,user14,train,functional_action,stair_ascent,Stair Ascent,A1,released,,data/trials/user14/functional_action/stair_ascent/A1.npz,22404.0,14002.0,1261.0,14.002530097961426,False,0.0,[],False
user14|functional_action|stair_ascent|A2,user14,train,functional_action,stair_ascent,Stair Ascent,A2,released,,data/trials/user14/functional_action/stair_ascent/A2.npz,22498.0,14061.0,1266.0,14.060882091522217,False,0.0,[],False
user14|functional_action|stair_ascent|A3,user14,train,functional_action,stair_ascent,Stair Ascent,A3,released,,data/trials/user14/functional_action/stair_ascent/A3.npz,22417.0,14011.0,1261.0,14.01050329208374,False,0.0,[],False
user14|functional_action|stair_ascent|A4,user14,train,functional_action,stair_ascent,Stair Ascent,A4,released,,data/trials/user14/functional_action/stair_ascent/A4.npz,22388.0,13992.0,1260.0,13.99258828163147,False,0.0,[],False
user14|functional_action|stand_sit_transition|A1,user14,train,functional_action,stand_sit_transition,Stand-sit transition,A1,released,,data/trials/user14/functional_action/stand_sit_transition/A1.npz,22285.0,13929.0,1254.0,13.928389310836792,False,0.0,[],False
user14|functional_action|stand_sit_transition|A2,user14,train,functional_action,stand_sit_transition,Stand-sit transition,A2,released,,data/trials/user14/functional_action/stand_sit_transition/A2.npz,22357.0,13973.0,1258.0,13.973073720932009,False,0.0,[],False
user14|functional_action|stand_sit_transition|A3,user14,train,functional_action,stand_sit_transition,Stand-sit transition,A3,released,,data/trials/user14/functional_action/stand_sit_transition/A3.npz,22328.0,13955.0,1256.0,13.954901695251465,False,0.0,[],False
user14|functional_action|stand_sit_transition|A4,user14,train,functional_action,stand_sit_transition,Stand-sit transition,A4,released,,data/trials/user14/functional_action/stand_sit_transition/A4.npz,22266.0,13916.0,1253.0,13.91592526435852,False,0.0,[],False
user14|functional_action|vertical_jump|A1,user14,train,functional_action,vertical_jump,Vertical Jump,A1,released,,data/trials/user14/functional_action/vertical_jump/A1.npz,22416.0,14010.0,1261.0,14.009775400161743,False,0.0,[],False
user14|functional_action|vertical_jump|A2,user14,train,functional_action,vertical_jump,Vertical Jump,A2,released,,data/trials/user14/functional_action/vertical_jump/A2.npz,22300.0,13937.0,1255.0,13.937057495117188,False,0.0,[],False
user14|functional_action|vertical_jump|A3,user14,train,functional_action,vertical_jump,Vertical Jump,A3,released,,data/trials/user14/functional_action/vertical_jump/A3.npz,22379.0,13987.0,1259.0,13.986831903457642,False,0.0,[],False
user14|functional_action|vertical_jump|A4,user14,train,functional_action,vertical_jump,Vertical Jump,A4,released,,data/trials/user14/functional_action/vertical_jump/A4.npz,22432.0,14020.0,1262.0,14.019755601882936,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_1_kmh|A1,user14,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A1,released,,data/trials/user14/treadmill_walking/treadmill_walking_1_kmh/A1.npz,22337.0,13961.0,1257.0,13.960461616516112,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_1_kmh|A2,user14,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A2,released,,data/trials/user14/treadmill_walking/treadmill_walking_1_kmh/A2.npz,22423.0,14014.0,1262.0,14.014299869537354,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_1_kmh|A3,user14,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A3,released,,data/trials/user14/treadmill_walking/treadmill_walking_1_kmh/A3.npz,22487.0,14054.0,1265.0,14.054584503173828,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_1_kmh|A4,user14,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A4,released,,data/trials/user14/treadmill_walking/treadmill_walking_1_kmh/A4.npz,22462.0,14039.0,1264.0,14.039209127426147,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_2_kmh|A1,user14,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A1,released,,data/trials/user14/treadmill_walking/treadmill_walking_2_kmh/A1.npz,22243.0,13902.0,1252.0,13.901958703994753,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_2_kmh|A2,user14,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A2,released,,data/trials/user14/treadmill_walking/treadmill_walking_2_kmh/A2.npz,22307.0,13943.0,1255.0,13.942391633987429,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_2_kmh|A3,user14,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A3,released,,data/trials/user14/treadmill_walking/treadmill_walking_2_kmh/A3.npz,22290.0,13931.0,1254.0,13.9314706325531,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_2_kmh|A4,user14,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A4,released,,data/trials/user14/treadmill_walking/treadmill_walking_2_kmh/A4.npz,22265.0,13916.0,1253.0,13.915661573410034,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_3_kmh|A1,user14,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A1,released,,data/trials/user14/treadmill_walking/treadmill_walking_3_kmh/A1.npz,22280.0,13925.0,1254.0,13.92479944229126,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_3_kmh|A2,user14,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A2,released,,data/trials/user14/treadmill_walking/treadmill_walking_3_kmh/A2.npz,22238.0,13900.0,1251.0,13.89907455444336,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_3_kmh|A3,user14,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A3,released,,data/trials/user14/treadmill_walking/treadmill_walking_3_kmh/A3.npz,22364.0,13977.0,1258.0,13.977123498916626,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_3_kmh|A4,user14,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A4,released,,data/trials/user14/treadmill_walking/treadmill_walking_3_kmh/A4.npz,22173.0,13858.0,1248.0,13.858255863189695,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_4_kmh|A1,user14,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A1,released,,data/trials/user14/treadmill_walking/treadmill_walking_4_kmh/A1.npz,22280.0,13925.0,1254.0,13.925424337387083,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_4_kmh|A2,user14,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A2,released,,data/trials/user14/treadmill_walking/treadmill_walking_4_kmh/A2.npz,22346.0,13966.0,1257.0,13.966307878494264,False,0.0,[],False
user14|treadmill_walking|treadmill_walking_4_kmh|A3,user14,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A3,released,,data/trials/user14/treadmill_walking/treadmill_walking_4_kmh/A3.npz,22369.0,13981.0,1259.0,13.980812549591064,False,0.0,[],False
